run_id,gain,psf_sigma_x,psf_sigma_y,psf_theta,enf,optical_bg_lipid,lipid_brightness,spot_density
equal,5.516650186183261,1.9061562962836855,2.514383381735591,16.95241356944264,1.5698914660105177,5.4179495605083625,13326.022164996004,680.4760944554848
up_pixel_hist,2.855883512091822,2.1149376627991208,2.5587551460860203,-19.897891020326618,2.363953862741708,6.753833177592467,13682.220441019062,678.5596456070461
up_psd,2.8508992539103057,2.2582757988918414,2.1730277644203424,-44.99091955646834,1.9879978762105361,12.818085742812658,14610.58166780822,619.4810816437504
up_quantiles,12.485620694976872,2.0709348936031113,2.2563059316602807,-30.8178379934532,2.284627704556148,2.0334830612257266,12814.565179663976,716.0615536091389
up_skewness,1.865946721725667,2.308615124102967,2.2597724314527707,14.619152120149138,2.2145882931018264,8.063107475821004,12082.384931311328,795.5646472157783
