run_id,gain,psf_sigma_x,psf_sigma_y,psf_theta,enf,optical_bg_lipid,lipid_brightness,spot_density
20nM_EGFP,21.71544485766664,1.9262914179554622,1.9278075939453634,44.88440276461051,1.5786318925636416,0.2999389379452217,4845.2744600276765,596.2834802696218
50nM_EGFP,10.680647633703744,1.9288152727041596,1.688209094730538,23.89975258067767,1.5594265609252058,0.30082337574210394,8398.72061396728,488.630821240154
100nM_EGFP,14.51501746295347,1.600268282668195,2.101580528330572,-43.49614020402261,1.6758736996658736,0.6363163092225739,6408.738791150224,512.1182841329244
300nM_EGFP,13.522754786828964,1.8464753707756034,1.4896300062493861,-14.392894122603877,2.2781645560983197,0.4743269516413264,5160.627934000206,525.6088741069013
25nM_endophilin,19.21680846467255,1.7858362422924359,2.5949432021943397,-5.813570404157773,2.0796305093463348,2.1675558893280735,16526.973956031383,532.4331351445458
300nM_endophilin,18.530293459396017,2.2954177331779504,1.7714535679105157,35.178268579813285,1.870194560369582,1.168283494518624,12245.334133452257,834.1189287589667
